starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 28 16:49:11 2017	1511905751	10	126	136	126
Tue Nov 28 16:49:11 2017	1511905751	6	130	136	130
Tue Nov 28 16:49:11 2017	1511905751	11	126	136	126
Tue Nov 28 16:49:11 2017	1511905751	9	128	137	128
Tue Nov 28 16:49:11 2017	1511905751	10	126	137	126
Tue Nov 28 16:49:11 2017	1511905751	11	126	137	126
Tue Nov 28 16:49:11 2017	1511905751	6	130	137	130
Tue Nov 28 16:49:11 2017	1511905751	10	127	137	127
Tue Nov 28 16:49:11 2017	1511905751	8	129	137	129
Tue Nov 28 16:49:11 2017	1511905751	9	128	137	128
Tue Nov 28 16:49:11 2017	1511905751	7	130	137	130
Tue Nov 28 16:49:11 2017	1511905751	10	127	137	127
Tue Nov 28 16:49:11 2017	1511905751	9	128	137	128
Tue Nov 28 16:49:11 2017	1511905751	9	129	137	128
Tue Nov 28 16:49:11 2017	1511905751	12	126	137	126
Tue Nov 28 16:49:11 2017	1511905751	15	122	137	122
Tue Nov 28 16:49:11 2017	1511905751	7	131	137	131
Tue Nov 28 16:49:11 2017	1511905751	8	130	138	130
Tue Nov 28 16:49:11 2017	1511905751	11	126	138	126
Tue Nov 28 16:49:11 2017	1511905751	9	128	138	128
Tue Nov 28 16:49:11 2017	1511905751	10	128	138	128
Tue Nov 28 16:49:11 2017	1511905751	9	128	138	128
Tue Nov 28 16:49:11 2017	1511905751	12	125	138	125
Tue Nov 28 16:49:11 2017	1511905751	12	125	138	125
Tue Nov 28 16:49:11 2017	1511905751	6	132	138	132
Tue Nov 28 16:49:11 2017	1511905751	7	131	138	131
Tue Nov 28 16:49:11 2017	1511905751	8	130	138	130
Tue Nov 28 16:49:11 2017	1511905751	10	128	138	128
Tue Nov 28 16:49:11 2017	1511905751	10	129	138	129
Tue Nov 28 16:49:11 2017	1511905751	15	123	138	123
Tue Nov 28 16:49:11 2017	1511905751	8	131	138	131
Tue Nov 28 16:49:11 2017	1511905751	11	127	139	127
Tue Nov 28 16:49:11 2017	1511905751	8	131	139	131
Tue Nov 28 16:49:11 2017	1511905751	12	127	139	127
Tue Nov 28 16:49:11 2017	1511905751	8	131	139	131
Tue Nov 28 16:49:11 2017	1511905751	9	130	139	130
Tue Nov 28 16:49:11 2017	1511905751	11	129	139	128
Tue Nov 28 16:49:11 2017	1511905751	12	128	139	128
Tue Nov 28 16:49:11 2017	1511905751	9	130	139	130
Tue Nov 28 16:49:11 2017	1511905751	10	129	139	128
Tue Nov 28 16:49:11 2017	1511905751	9	130	140	130
Tue Nov 28 16:49:11 2017	1511905751	10	129	140	129
Tue Nov 28 16:49:11 2017	1511905751	9	130	140	130
Tue Nov 28 16:49:11 2017	1511905751	10	130	140	130
Tue Nov 28 16:49:11 2017	1511905751	12	128	140	128
Tue Nov 28 16:49:11 2017	1511905751	11	129	140	129
Tue Nov 28 16:49:11 2017	1511905751	11	129	140	129
Tue Nov 28 16:49:11 2017	1511905751	9	131	140	131
Tue Nov 28 16:49:11 2017	1511905751	9	131	140	131
Tue Nov 28 16:49:11 2017	1511905751	9	132	140	132
Tue Nov 28 16:49:11 2017	1511905751	12	128	141	128
Tue Nov 28 16:49:11 2017	1511905751	11	129	141	129
Tue Nov 28 16:49:11 2017	1511905751	9	132	141	132
Tue Nov 28 16:49:11 2017	1511905751	12	129	141	129
Tue Nov 28 16:49:11 2017	1511905751	13	129	141	129
Tue Nov 28 16:49:11 2017	1511905751	10	131	141	131
Tue Nov 28 16:49:11 2017	1511905751	13	129	141	129
Tue Nov 28 16:49:11 2017	1511905751	12	129	141	129
Tue Nov 28 16:49:10 2017	1511905750	45	96	141	96
Tue Nov 28 16:49:11 2017	1511905751	12	130	141	130
Tue Nov 28 16:49:11 2017	1511905751	13	129	141	129
Tue Nov 28 16:49:11 2017	1511905751	13	129	141	129
Tue Nov 28 16:49:11 2017	1511905751	7	134	141	134
Tue Nov 28 16:49:11 2017	1511905751	9	133	142	133
Tue Nov 28 16:49:11 2017	1511905751	13	129	142	129
Tue Nov 28 16:49:11 2017	1511905751	11	130	142	130
Tue Nov 28 16:49:11 2017	1511905751	11	130	142	130
Tue Nov 28 16:49:11 2017	1511905751	11	131	142	131
Tue Nov 28 16:49:11 2017	1511905751	8	134	142	134
Tue Nov 28 16:49:11 2017	1511905751	12	131	143	130
Tue Nov 28 16:49:11 2017	1511905751	11	132	143	131
Tue Nov 28 16:49:11 2017	1511905751	10	133	144	133
Tue Nov 28 16:49:11 2017	1511905751	13	131	144	131
Tue Nov 28 16:49:12 2017	1511905752	8	136	144	136
Tue Nov 28 16:49:11 2017	1511905751	9	135	144	135
Tue Nov 28 16:49:11 2017	1511905751	11	133	144	133
Tue Nov 28 16:49:11 2017	1511905751	9	136	144	136
Tue Nov 28 16:49:11 2017	1511905751	9	136	145	136
Tue Nov 28 16:49:11 2017	1511905751	13	133	145	133
Tue Nov 28 16:49:11 2017	1511905751	12	133	145	133
Tue Nov 28 16:49:11 2017	1511905751	9	136	145	136
Tue Nov 28 16:49:12 2017	1511905752	7	138	146	138
Tue Nov 28 16:49:11 2017	1511905751	11	135	146	135
Tue Nov 28 16:49:11 2017	1511905751	10	138	147	138
Tue Nov 28 16:49:12 2017	1511905752	33	116	148	116
Tue Nov 28 16:49:11 2017	1511905751	7	143	150	143
Tue Nov 28 16:49:12 2017	1511905752	32	118	150	118
Tue Nov 28 16:49:12 2017	1511905752	8	143	151	142
Tue Nov 28 16:49:11 2017	1511905751	8	143	151	143
Tue Nov 28 16:49:12 2017	1511905752	33	120	153	120
Tue Nov 28 16:49:11 2017	1511905751	11	142	153	142
Tue Nov 28 16:49:11 2017	1511905751	10	143	153	143
Tue Nov 28 16:49:11 2017	1511905751	10	143	154	143
Tue Nov 28 16:49:12 2017	1511905752	33	121	154	121
